1395491297556	0.996168	0.996212	0.997754	2940.92	649.857	2956.24	-647.866	67875.2	
1395491297619	0.996145	0.995954	0.997872	2941.03	647.534	2956.24	-647.866	68478.5	
1395491297703	0.996105	0.996430	0.997976	2940.08	645.529	2956.24	-647.866	68994.8	
1395491297779	0.996072	0.996791	0.998069	2938.95	642.571	2956.24	-647.866	69829.7	
1395491297860	0.996035	0.997077	0.998153	2937.4	639.245	2956.24	-647.866	70796.4	
1395491297910	0.996021	0.997300	0.998231	2935.42	636.302	2956.24	-647.866	71583	
1395491297969	0.996002	0.997487	0.998296	2938.79	634.993	2956.24	-647.866	71867.8	
1395491298049	0.995441	0.997648	0.998355	2942.05	632.431	2956.24	-647.866	73629.6	
1395491298131	0.994858	0.997779	0.998410	2944.94	630.31	2956.24	-647.866	75336.4	
1395491298208	0.994387	0.997896	0.998464	2942.96	627.481	2956.24	-647.866	77077.3	
1395491298249	0.994317	0.998000	0.998515	2941.21	624.723	2956.24	-647.866	77985.8	
1395491298314	0.995167	0.998093	0.998560	2940.2	622.88	2955.05	-654.165	75804.2	
1395491298393	0.995757	0.998177	0.998602	2939.66	621.481	2949.21	-657.765	74225.7	
1395491298473	0.996200	0.998253	0.998641	2939.82	619.306	2941.69	-662.156	72549	
1395491298553	0.996530	0.998322	0.998676	2940.62	617.559	2944.05	-669.311	69890.1	
1395491298598	0.996804	0.998386	0.998713	2938.61	615.375	2942.41	-675.416	67739.1	
1395491298661	0.997034	0.998444	0.998746	2937.66	613.431	2938.64	-679.829	66116.2	
1395491298742	0.997228	0.998497	0.998776	2937.42	611.806	2934.21	-683.242	64758.1	
1395491298823	0.997397	0.998546	0.998804	2938.26	609.619	2929.15	-687.310	63383.5	
1395491298907	0.997537	0.998591	0.998831	2937.07	607.189	2930.66	-695.488	60885.4	
1395491298951	0.997662	0.998634	0.998816	2937.07	607.189	2931.12	-702.282	58291.5	
1395491299014	0.997773	0.998672	0.998784	2937.07	607.189	2931.21	-706.175	56677.4	
1395491299100	0.997872	0.998709	0.998727	2937.07	607.189	2930.95	-709.915	55184.7	
1395491299175	0.997963	0.998744	0.998684	2937.07	607.189	2930.22	-714.794	53351.1	
1395491299256	0.998045	0.998776	0.998636	2937.07	607.189	2929.3	-720.411	51335.3	
1395491299309	0.998121	0.998808	0.998616	2937.07	607.189	2928.36	-725.725	49407.5	
1395491299362	0.998189	0.998838	0.998595	2937.07	607.189	2928.51	-728.988	48138.9	
1395491299441	0.998255	0.998864	0.998551	2937.07	607.189	2924.43	-730.509	47415.1	
1395491299523	0.998315	0.998809	0.998504	2937.07	607.189	2920.97	-732.809	46482.8	
1395491299603	0.998371	0.998757	0.998460	2937.07	607.189	2918.17	-736.024	45296.7	
1395491299648	0.998424	0.998741	0.998447	2937.07	607.189	2915.55	-739.169	44107.3	
1395491299714	0.998471	0.998707	0.998417	2937.07	607.189	2914.97	-741.802	43120.6	
1395491299789	0.998516	0.998664	0.998380	2937.07	607.189	2911.83	-743.350	42461.6	
1395491299868	0.998558	0.998617	0.998339	2937.07	607.189	2909.49	-745.835	41556.3	
1395491299948	0.998596	0.998570	0.998298	2937.07	607.189	2908.47	-748.058	40756.2	
1395491299995	0.998577	0.998554	0.998283	2937.07	607.189	2908.47	-748.058	40796.4	
1395491300057	0.998544	0.998526	0.998259	2937.07	607.189	2908.47	-748.058	40865.9	
1395491300138	0.998489	0.998480	0.998218	2937.07	607.189	2908.47	-748.058	40984	
1395491300219	0.998435	0.998434	0.998177	2937.07	607.189	2908.47	-748.058	41101.4	
1395491300308	0.998372	0.998380	0.998128	2937.07	607.189	2908.47	-748.058	41241.9	
1395491300355	0.998355	0.998365	0.998114	2937.07	607.189	2908.47	-748.058	41280.9	
1395491300412	0.998329	0.998344	0.998094	2937.07	607.189	2908.47	-748.058	41337.7	
1395491300501	0.998269	0.998291	0.998046	2937.07	607.189	2908.47	-748.058	41475.6	
1395491300574	0.998229	0.998257	0.998014	2937.07	607.189	2908.47	-748.058	41568.1	
1395491300654	0.998182	0.998215	0.997976	2937.07	607.189	2908.47	-748.058	41678.2	
1395491300704	0.998163	0.998199	0.997961	2937.07	607.189	2908.47	-748.058	41721.1	
1395491300759	0.998142	0.998180	0.997944	2937.07	607.189	2908.47	-748.058	41772.7	
1395491300846	0.998087	0.998133	0.997899	2937.07	607.189	2908.47	-748.058	41901	
1395491300920	0.998049	0.998098	0.997867	2937.07	607.189	2908.47	-748.058	41993.8	
1395491301007	0.997996	0.998052	0.997824	2937.07	607.189	2908.47	-748.058	42120.9	
1395491301054	0.997981	0.998038	0.997811	2937.07	607.189	2908.47	-748.058	42158	
